Filename, Fuzzy Messages, Total Messages, Fuzzy Words, Total Words, Achievement
l10n/po/ja_JP/_versions/3.0/guides/writing-native-applications-tips.adoc.po, 0, 151, 0, 2645 ,100%
l10n/po/ja_JP/_versions/3.0/guides/writing-extensions.adoc.po, 0, 775, 0, 14797 ,100%
l10n/po/ja_JP/_versions/3.0/guides/websockets.adoc.po, 0, 65, 0, 747 ,100%
l10n/po/ja_JP/_versions/3.0/guides/virtual-threads.adoc.po, 0, 118, 0, 2410 ,100%
l10n/po/ja_JP/_versions/3.0/guides/vertx-reference.adoc.po, 0, 294, 0, 3358 ,100%
l10n/po/ja_JP/_versions/3.0/guides/vertx.adoc.po, 0, 130, 0, 1922 ,100%
l10n/po/ja_JP/_versions/3.0/guides/validation.adoc.po, 0, 137, 0, 1893 ,100%
l10n/po/ja_JP/_versions/3.0/guides/upx.adoc.po, 0, 28, 0, 314 ,100%
l10n/po/ja_JP/_versions/3.0/guides/transaction.adoc.po, 0, 103, 0, 2201 ,100%
l10n/po/ja_JP/_versions/3.0/guides/tooling.adoc.po, 0, 18, 0, 161 ,100%
l10n/po/ja_JP/_versions/3.0/guides/tests-with-coverage.adoc.po, 0, 82, 0, 1114 ,100%
l10n/po/ja_JP/_versions/3.0/guides/telemetry-micrometer-tutorial.adoc.po, 0, 65, 0, 831 ,100%
l10n/po/ja_JP/_versions/3.0/guides/telemetry-examples.yaml.po, 0, 2, 0, 4 ,100%
l10n/po/ja_JP/_versions/3.0/guides/stork-reference.adoc.po, 0, 81, 0, 1282 ,100%
l10n/po/ja_JP/_versions/3.0/guides/stork-kubernetes.adoc.po, 0, 106, 0, 1915 ,100%
l10n/po/ja_JP/_versions/3.0/guides/stork.adoc.po, 0, 110, 0, 1528 ,100%
l10n/po/ja_JP/_versions/3.0/guides/spring-web.adoc.po, 0, 139, 0, 1317 ,100%
l10n/po/ja_JP/_versions/3.0/guides/spring-security.adoc.po, 0, 132, 0, 1435 ,100%
l10n/po/ja_JP/_versions/3.0/guides/spring-scheduled.adoc.po, 0, 84, 0, 920 ,100%
l10n/po/ja_JP/_versions/3.0/guides/spring-di.adoc.po, 0, 108, 0, 1045 ,100%
l10n/po/ja_JP/_versions/3.0/guides/spring-data-rest.adoc.po, 0, 148, 0, 1490 ,100%
l10n/po/ja_JP/_versions/3.0/guides/spring-data-jpa.adoc.po, 0, 179, 0, 2041 ,100%
l10n/po/ja_JP/_versions/3.0/guides/spring-cloud-config-client.adoc.po, 0, 46, 0, 499 ,100%
l10n/po/ja_JP/_versions/3.0/guides/spring-cache.adoc.po, 0, 73, 0, 904 ,100%
l10n/po/ja_JP/_versions/3.0/guides/spring-boot-properties.adoc.po, 0, 86, 0, 875 ,100%
l10n/po/ja_JP/_versions/3.0/guides/software-transactional-memory.adoc.po, 0, 53, 0, 1810 ,100%
l10n/po/ja_JP/_versions/3.0/guides/smallrye-metrics.adoc.po, 0, 65, 0, 977 ,100%
l10n/po/ja_JP/_versions/3.0/guides/smallrye-health.adoc.po, 0, 115, 0, 1846 ,100%
l10n/po/ja_JP/_versions/3.0/guides/smallrye-graphql-client.adoc.po, 0, 85, 0, 1505 ,100%
l10n/po/ja_JP/_versions/3.0/guides/smallrye-graphql.adoc.po, 0, 290, 0, 3570 ,100%
l10n/po/ja_JP/_versions/3.0/guides/smallrye-fault-tolerance.adoc.po, 0, 125, 0, 2271 ,100%
l10n/po/ja_JP/_versions/3.0/guides/security-webauthn.adoc.po, 0, 227, 0, 4056 ,100%
l10n/po/ja_JP/_versions/3.0/guides/security-testing.adoc.po, 0, 30, 0, 453 ,100%
l10n/po/ja_JP/_versions/3.0/guides/security-protect-service-application-using-oidc-bearer-authentication-tutorial.adoc.po, 0, 91, 0, 1173 ,100%
l10n/po/ja_JP/_versions/3.0/guides/security-properties.adoc.po, 0, 46, 0, 674 ,100%
l10n/po/ja_JP/_versions/3.0/guides/security-overview-concept.adoc.po, 0, 54, 0, 449 ,100%
l10n/po/ja_JP/_versions/3.0/guides/security-openid-connect-web-authentication.adoc.po, 0, 413, 0, 8296 ,100%
l10n/po/ja_JP/_versions/3.0/guides/security-openid-connect-providers.adoc.po, 0, 150, 0, 1411 ,100%
l10n/po/ja_JP/_versions/3.0/guides/security-openid-connect-multitenancy.adoc.po, 0, 171, 0, 2345 ,100%
l10n/po/ja_JP/_versions/3.0/guides/security-openid-connect-dev-services.adoc.po, 0, 133, 0, 2893 ,100%
l10n/po/ja_JP/_versions/3.0/guides/security-openid-connect-client-reference.adoc.po, 0, 230, 0, 3758 ,100%
