Filename, Fuzzy Messages, Total Messages, Fuzzy Words, Total Words, Achievement
guides/security-keycloak-authorization.adoc.po, 53, 115, 1463, 2024, 28%
guides/security-openid-connect-client.adoc.po, 29, 95, 627, 1390, 55%
guides/security-openid-connect-providers.adoc.po, 16, 156, 536, 2980, 83%
guides/security-openid-connect-client-reference.adoc.po, 12, 156, 485, 3152, 85%
guides/getting-started-testing.adoc.po, 11, 236, 388, 5114, 93%
guides/security-jwt.adoc.po, 10, 307, 353, 4225, 92%
guides/datasource.adoc.po, 12, 336, 329, 3878, 92%
guides/security-openid-connect-multitenancy.adoc.po, 13, 136, 276, 2263, 88%
guides/security-oidc-auth0-tutorial.adoc.po, 4, 199, 273, 5155, 95%
guides/rest-client-reactive.adoc.po, 21, 278, 269, 4871, 95%
guides/cdi-reference.adoc.po, 5, 232, 185, 4226, 96%
guides/pulsar.adoc.po, 7, 237, 178, 4228, 96%
guides/hibernate-reactive-panache.adoc.po, 3, 152, 175, 3010, 95%
guides/cdi-integration.adoc.po, 5, 174, 172, 2805, 94%
guides/getting-started-dev-services.adoc.po, 4, 87, 160, 1295, 88%
guides/opentelemetry.adoc.po, 9, 156, 148, 1839, 92%
guides/security-authentication-mechanisms.adoc.po, 2, 166, 146, 2345, 94%
guides/kafka.adoc.po, 3, 606, 135, 11658, 99%
guides/dev-ui.adoc.po, 12, 219, 133, 2748, 96%
guides/building-native-image.adoc.po, 2, 211, 129, 4032, 97%
guides/config-reference.adoc.po, 3, 219, 122, 3670, 97%
guides/qute-reference.adoc.po, 5, 785, 120, 11689, 99%
guides/telemetry-micrometer.adoc.po, 3, 198, 118, 2494, 96%
guides/hibernate-search-orm-elasticsearch.adoc.po, 14, 252, 102, 4115, 98%
guides/duplicated-context.adoc.po, 2, 74, 101, 1539, 94%
guides/writing-extensions.adoc.po, 2, 609, 99, 12324, 100%
guides/mongodb-panache.adoc.po, 3, 199, 95, 3814, 98%
guides/security-jwt-build.adoc.po, 3, 115, 91, 1669, 95%
guides/resteasy.adoc.po, 3, 154, 89, 2728, 97%
guides/resteasy-reactive.adoc.po, 2, 474, 87, 7057, 99%
guides/virtual-threads.adoc.po, 4, 143, 85, 2950, 98%
guides/security-webauthn.adoc.po, 4, 110, 78, 2151, 97%
guides/security-authorize-web-endpoints-reference.adoc.po, 3, 166, 77, 2861, 98%
guides/azure-functions-http.adoc.po, 1, 47, 70, 716, 91%
guides/resteasy-reactive-virtual-threads.adoc.po, 3, 55, 69, 761, 91%
guides/aws-lambda-http.adoc.po, 2, 111, 65, 2059, 97%
guides/security-getting-started-tutorial.adoc.po, 4, 101, 65, 1469, 96%
guides/security-oidc-code-flow-authentication.adoc.po, 2, 335, 65, 7973, 100%
guides/hibernate-orm.adoc.po, 2, 294, 62, 5420, 99%
guides/infinispan-client-reference.adoc.po, 1, 185, 61, 2906, 98%
guides/vertx-reference.adoc.po, 2, 243, 56, 3172, 99%
guides/security-oidc-bearer-token-authentication-tutorial.adoc.po, 2, 92, 52, 1189, 96%
guides/deploying-to-kubernetes.adoc.po, 2, 357, 51, 5893, 100%
guides/security-oidc-code-flow-authentication-tutorial.adoc.po, 2, 72, 46, 937, 96%
guides/security-proactive-authentication.adoc.po, 1, 21, 46, 559, 92%
guides/cassandra.adoc.po, 1, 167, 42, 3323, 99%
guides/elasticsearch-dev-services.adoc.po, 1, 40, 42, 696, 94%
guides/reactive-sql-clients.adoc.po, 1, 167, 42, 1883, 98%
guides/security-overview.adoc.po, 1, 46, 42, 645, 94%
guides/pulsar-dev-services.adoc.po, 1, 22, 38, 319, 89%
guides/grpc-kubernetes.adoc.po, 1, 17, 37, 302, 88%
guides/security-oidc-bearer-token-authentication.adoc.po, 1, 175, 37, 3680, 99%
guides/context-propagation.adoc.po, 1, 73, 36, 975, 97%
guides/messaging-virtual-threads.adoc.po, 1, 44, 36, 738, 96%
guides/performance-measure.adoc.po, 3, 82, 33, 1304, 98%
guides/resteasy-client.adoc.po, 1, 98, 28, 1695, 99%
guides/_includes/smallrye-pulsar-consumer.adoc.po, 1, 119, 18, 975, 99%
guides/gradle-tooling.adoc.po, 2, 176, 18, 3446, 100%
guides/pulsar-getting-started.adoc.po, 1, 76, 18, 1218, 99%
guides/telemetry-opentracing-to-otel-tutorial.adoc.po, 2, 118, 14, 1278, 99%
guides/cli-tooling.adoc.po, 2, 173, 13, 2163, 100%
guides/smallrye-graphql-client.adoc.po, 1, 58, 10, 1362, 100%
guides/guides.md.po, 1, 3, 1, 3, 67%
guides/README.adoc.po, 0, 21, 0, 195, 100%
guides/_attributes.adoc.po, 0, 3, 0, 11, 100%
guides/_includes/compile-quarkus-quickly.adoc.po, 0, 3, 0, 55, 100%
guides/_includes/devtools/build-native-container-parameters.adoc.po, 0, 4, 0, 7, 100%
guides/_includes/devtools/build-native-container.adoc.po, 0, 4, 0, 6, 100%
guides/_includes/devtools/build-native.adoc.po, 0, 4, 0, 5, 100%
guides/_includes/devtools/build.adoc.po, 0, 4, 0, 4, 100%
guides/_includes/devtools/create-app.adoc.po, 0, 13, 0, 138, 100%
guides/_includes/devtools/create-cli.adoc.po, 0, 6, 0, 43, 100%
guides/_includes/devtools/dev-parameters.adoc.po, 0, 4, 0, 5, 100%
guides/_includes/devtools/dev.adoc.po, 0, 4, 0, 4, 100%
guides/_includes/devtools/extension-add.adoc.po, 0, 4, 0, 5, 100%
