Filename, Fuzzy Messages, Total Messages, Fuzzy Words, Total Words, Achievement
l10n/po/ja_JP/_versions/2.13/guides/amazon-lambda-http.adoc.po, 1, 101, 1, 2038, 100%
l10n/po/ja_JP/_versions/2.13/guides/azure-functions-http.adoc.po, 1, 40, 1, 601, 100%
l10n/po/ja_JP/_versions/2.13/guides/cli-tooling.adoc.po, 1, 111, 1, 1510, 100%
l10n/po/ja_JP/_versions/2.13/guides/credentials-provider.adoc.po, 1, 42, 1, 666, 100%
l10n/po/ja_JP/_versions/2.13/guides/funqy-amazon-lambda-http.adoc.po, 1, 15, 1, 295, 100%
l10n/po/ja_JP/_versions/2.13/guides/funqy-amazon-lambda.adoc.po, 1, 78, 1, 1383, 100%
l10n/po/ja_JP/_versions/2.13/guides/funqy-azure-functions-http.adoc.po, 1, 5, 1, 135, 100%
l10n/po/ja_JP/_versions/2.13/guides/funqy-gcp-functions-http.adoc.po, 1, 15, 1, 300, 100%
l10n/po/ja_JP/_versions/2.13/guides/funqy-gcp-functions.adoc.po, 1, 68, 1, 1074, 100%
l10n/po/ja_JP/_versions/2.13/guides/funqy-http.adoc.po, 1, 40, 1, 738, 100%
l10n/po/ja_JP/_versions/2.13/guides/funqy-knative-events.adoc.po, 1, 69, 1, 1564, 100%
l10n/po/ja_JP/_versions/2.13/guides/funqy.adoc.po, 1, 22, 1, 710, 100%
l10n/po/ja_JP/_versions/2.13/guides/gcp-functions-http.adoc.po, 1, 48, 1, 638, 100%
l10n/po/ja_JP/_versions/2.13/guides/gcp-functions.adoc.po, 1, 78, 1, 1276, 100%
l10n/po/ja_JP/_versions/2.13/guides/hibernate-reactive.adoc.po, 1, 63, 1, 829, 100%
l10n/po/ja_JP/_versions/2.13/guides/jms.adoc.po, 1, 54, 1, 726, 100%
l10n/po/ja_JP/_versions/2.13/guides/opentracing.adoc.po, 1, 68, 1, 1000, 100%
l10n/po/ja_JP/_versions/2.13/guides/quartz.adoc.po, 1, 81, 1, 884, 100%
l10n/po/ja_JP/_versions/2.13/guides/rabbitmq.adoc.po, 1, 72, 1, 1057, 100%
l10n/po/ja_JP/_versions/2.13/guides/redis-dev-services.adoc.po, 1, 11, 1, 271, 100%
l10n/po/ja_JP/_versions/2.13/guides/redis.adoc.po, 1, 79, 1, 850, 100%
l10n/po/ja_JP/_versions/2.13/guides/scripting.adoc.po, 1, 72, 1, 1067, 100%
l10n/po/ja_JP/_versions/2.13/guides/security-webauthn.adoc.po, 1, 105, 1, 2090, 100%
l10n/po/ja_JP/_versions/2.13/guides/smallrye-metrics.adoc.po, 1, 54, 1, 731, 100%
l10n/po/ja_JP/_versions/2.13/guides/software-transactional-memory.adoc.po, 1, 45, 1, 1960, 100%
l10n/po/ja_JP/_versions/2.13/guides/stork-kubernetes.adoc.po, 1, 77, 1, 1322, 100%
l10n/po/ja_JP/_versions/2.13/guides/stork-reference.adoc.po, 1, 52, 1, 867, 100%
l10n/po/ja_JP/_versions/2.13/guides/stork.adoc.po, 1, 69, 1, 996, 100%
l10n/po/ja_JP/_versions/2.13/guides/README.adoc.po, 0, 20, 0, 191, 100%
l10n/po/ja_JP/_versions/2.13/guides/_attributes.adoc.po, 0, 3, 0, 10, 100%
l10n/po/ja_JP/_versions/2.13/guides/_includes/compile-quarkus-quickly.adoc.po, 0, 3, 0, 55, 100%
l10n/po/ja_JP/_versions/2.13/guides/_includes/devtools/build-native-container-parameters.adoc.po, 0, 4, 0, 7, 100%
l10n/po/ja_JP/_versions/2.13/guides/_includes/devtools/build-native-container.adoc.po, 0, 4, 0, 6, 100%
l10n/po/ja_JP/_versions/2.13/guides/_includes/devtools/build-native.adoc.po, 0, 4, 0, 5, 100%
l10n/po/ja_JP/_versions/2.13/guides/_includes/devtools/build.adoc.po, 0, 5, 0, 7, 100%
l10n/po/ja_JP/_versions/2.13/guides/_includes/devtools/create-app.adoc.po, 0, 6, 0, 47, 100%
l10n/po/ja_JP/_versions/2.13/guides/_includes/devtools/create-cli.adoc.po, 0, 6, 0, 47, 100%
l10n/po/ja_JP/_versions/2.13/guides/_includes/devtools/dev-parameters.adoc.po, 0, 4, 0, 5, 100%
l10n/po/ja_JP/_versions/2.13/guides/_includes/devtools/dev.adoc.po, 0, 5, 0, 5, 100%
l10n/po/ja_JP/_versions/2.13/guides/_includes/devtools/extension-add.adoc.po, 0, 4, 0, 5, 100%
l10n/po/ja_JP/_versions/2.13/guides/_includes/devtools/extension-list.adoc.po, 0, 4, 0, 5, 100%
l10n/po/ja_JP/_versions/2.13/guides/_includes/devtools/test.adoc.po, 0, 3, 0, 3, 100%
l10n/po/ja_JP/_versions/2.13/guides/_includes/duration-format-note.adoc.po, 0, 3, 0, 73, 100%
l10n/po/ja_JP/_versions/2.13/guides/_includes/extension-status.adoc.po, 0, 5, 0, 84, 100%
