Filename, Fuzzy Messages, Total Messages, Fuzzy Words, Total Words, Achievement
guides/security-keycloak-authorization.adoc.po, 56, 122, 1514, 2141, 30%
guides/websockets-next-reference.adoc.po, 30, 238, 812, 4338, 82%
guides/security-jwt.adoc.po, 11, 310, 352, 4254, 92%
guides/security-webauthn.adoc.po, 7, 119, 166, 2347, 93%
guides/tls-registry-reference.adoc.po, 4, 303, 160, 5280, 97%
guides/security-oidc-auth0-tutorial.adoc.po, 2, 199, 156, 5156, 97%
guides/observability-devservices-lgtm.adoc.po, 7, 28, 147, 365, 60%
guides/security-jwt-build.adoc.po, 4, 115, 127, 1669, 93%
guides/scheduler-reference.adoc.po, 1, 121, 121, 2153, 95%
guides/security-openid-connect-providers.adoc.po, 3, 153, 118, 2951, 97%
guides/datasource.adoc.po, 3, 338, 97, 3874, 98%
guides/dev-ui.adoc.po, 5, 230, 78, 2968, 98%
guides/opentelemetry.adoc.po, 5, 127, 78, 1267, 94%
guides/appcds.adoc.po, 1, 28, 72, 722, 91%
guides/config-reference.adoc.po, 2, 231, 69, 3938, 99%
guides/infinispan-client-reference.adoc.po, 1, 206, 67, 3178, 98%
guides/maven-tooling.adoc.po, 1, 274, 63, 5457, 99%
guides/gradle-tooling.adoc.po, 3, 177, 62, 3519, 99%
guides/hibernate-orm.adoc.po, 2, 323, 62, 5991, 99%
guides/openapi-swaggerui.adoc.po, 2, 107, 60, 1477, 96%
guides/security-openid-connect-dev-services.adoc.po, 1, 112, 57, 2970, 99%
guides/security-openid-connect-client-reference.adoc.po, 1, 174, 54, 3377, 99%
guides/security-oidc-bearer-token-authentication-tutorial.adoc.po, 2, 92, 52, 1189, 96%
guides/vertx-reference.adoc.po, 1, 243, 48, 3181, 99%
guides/mongodb-panache.adoc.po, 1, 199, 47, 3803, 99%
guides/security-getting-started-tutorial.adoc.po, 3, 107, 47, 1561, 97%
guides/smallrye-fault-tolerance.adoc.po, 2, 97, 47, 2048, 98%
guides/getting-started-dev-services.adoc.po, 1, 87, 45, 1295, 97%
guides/writing-native-applications-tips.adoc.po, 1, 104, 44, 2348, 99%
guides/security-oidc-code-flow-authentication.adoc.po, 2, 373, 43, 8864, 100%
guides/building-native-image.adoc.po, 1, 212, 42, 4062, 99%
guides/security-oidc-bearer-token-authentication.adoc.po, 1, 196, 37, 4069, 100%
guides/writing-extensions.adoc.po, 1, 608, 35, 12238, 100%
guides/deploying-to-kubernetes.adoc.po, 1, 367, 34, 6037, 100%
guides/getting-started-testing.adoc.po, 1, 219, 34, 4645, 100%
guides/http-reference.adoc.po, 1, 273, 33, 3165, 99%
guides/performance-measure.adoc.po, 3, 82, 33, 1304, 98%
guides/extension-faq.adoc.po, 2, 36, 28, 676, 96%
guides/opentelemetry-metrics.adoc.po, 1, 115, 26, 1402, 99%
guides/aws-lambda-http.adoc.po, 2, 111, 24, 2059, 99%
guides/virtual-threads.adoc.po, 2, 143, 24, 2952, 100%
guides/databases-dev-services.adoc.po, 1, 80, 22, 1395, 99%
guides/rest.adoc.po, 1, 493, 22, 7654, 100%
guides/deploying-to-openshift.adoc.po, 1, 144, 17, 1935, 100%
guides/smallrye-metrics.adoc.po, 1, 56, 17, 794, 98%
guides/azure-functions-http.adoc.po, 1, 47, 16, 716, 98%
guides/azure-functions.adoc.po, 1, 44, 16, 645, 98%
guides/cache-infinispan-reference.adoc.po, 1, 41, 16, 654, 98%
guides/cache-redis-reference.adoc.po, 1, 30, 16, 438, 97%
